id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_053940,tenant_01,product,published,idem_053940,beijing,south,service,116.2105222,40.2334728,product_053940,user_01,2026-09-04T05:28:51+00:00
form_053941,tenant_02,product,published,idem_053941,shenzhen,west,service,114.0484716,22.5089391,product_053941,user_02,2026-09-13T01:29:53+00:00
form_053942,tenant_03,product,batched,idem_053942,hangzhou,east,restaurant,120.2716722,30.2953160,product_053942,user_03,2026-09-08T00:39:33+00:00
form_053943,tenant_04,product,published,idem_053943,beijing,west,education,116.4056315,39.9297151,product_053943,user_04,2026-09-12T03:22:34+00:00
form_053944,tenant_05,property,published,idem_053944,beijing,south,education,116.2600950,40.2517440,property_053944,user_05,2026-09-04T11:52:28+00:00
form_053945,tenant_06,merchant_info,published,idem_053945,shenzhen,south,service,113.8097489,22.7363377,merchant_info_053945,user_06,2026-09-10T16:47:47+00:00
form_053946,tenant_07,product,published,idem_053946,shanghai,west,service,121.3842675,31.0890755,product_053946,user_07,2026-09-07T14:47:10+00:00
form_053947,tenant_08,product,published,idem_053947,shanghai,core,service,121.4512336,31.2472298,product_053947,user_08,2026-09-06T14:00:39+00:00
form_053948,tenant_09,product,failed,idem_053948,shenzhen,core,retail,113.8398796,22.7451016,product_053948,user_09,2026-09-03T03:10:33+00:00
form_053949,tenant_10,merchant_info,published,idem_053949,beijing,west,education,116.3524939,39.9857156,merchant_info_053949,user_10,2026-09-13T04:38:52+00:00
form_053950,tenant_11,product,published,idem_053950,beijing,east,hotel,116.2155683,40.2159965,product_053950,user_11,2026-09-01T00:12:32+00:00
form_053951,tenant_12,merchant_info,processing,idem_053951,shanghai,north,restaurant,121.3813171,31.1310786,merchant_info_053951,user_12,2026-09-12T05:50:35+00:00
form_053952,tenant_13,property,published,idem_053952,shanghai,west,education,121.4720522,31.2747578,property_053952,user_13,2026-09-04T05:48:07+00:00
form_053953,tenant_14,merchant_info,published,idem_053953,shenzhen,west,education,113.9291576,22.5609890,merchant_info_053953,user_14,2026-09-10T19:33:16+00:00
form_053954,tenant_15,product,published,idem_053954,beijing,north,education,116.4148008,39.9276340,product_053954,user_15,2026-09-09T09:42:39+00:00
form_053955,tenant_16,product,published,idem_053955,shanghai,west,retail,121.3868317,31.0806074,product_053955,user_16,2026-09-08T20:41:07+00:00
form_053956,tenant_17,report,published,idem_053956,chengdu,north,service,104.0710238,30.6821703,report_053956,user_17,2026-09-07T19:52:19+00:00
form_053957,tenant_18,property,published,idem_053957,hangzhou,north,service,120.2174724,30.2080284,property_053957,user_18,2026-09-02T15:30:01+00:00
form_053958,tenant_19,merchant_info,published,idem_053958,beijing,south,retail,116.5549903,39.8876377,merchant_info_053958,user_19,2026-09-01T20:55:28+00:00
form_053959,tenant_20,product,published,idem_053959,hangzhou,north,restaurant,119.9837146,30.2530357,product_053959,user_20,2026-09-10T21:19:43+00:00
form_053960,tenant_01,product,published,idem_053960,beijing,core,retail,116.3758796,39.9152574,product_053960,user_01,2026-09-01T10:05:20+00:00
form_053961,tenant_02,report,published,idem_053961,shenzhen,south,retail,113.9053551,22.5321955,report_053961,user_02,2026-09-09T10:42:36+00:00
form_053962,tenant_03,merchant_info,published,idem_053962,shanghai,south,hotel,121.4597362,31.1904584,merchant_info_053962,user_03,2026-09-08T00:02:57+00:00
form_053963,tenant_04,product,published,idem_053963,shenzhen,core,service,114.0743817,22.5102476,product_053963,user_04,2026-09-12T13:06:04+00:00
form_053964,tenant_05,merchant_info,published,idem_053964,beijing,south,education,116.4247806,39.8788105,merchant_info_053964,user_05,2026-09-07T06:50:11+00:00
form_053965,tenant_06,merchant_info,published,idem_053965,shanghai,north,restaurant,121.4813527,31.2453466,merchant_info_053965,user_06,2026-09-05T12:00:54+00:00
form_053966,tenant_07,product,published,idem_053966,beijing,south,retail,116.4939162,39.9396544,product_053966,user_07,2026-09-13T23:17:34+00:00
form_053967,tenant_08,property,published,idem_053967,beijing,east,hotel,116.4978178,39.8502867,property_053967,user_08,2026-09-03T22:23:25+00:00
form_053968,tenant_09,merchant_info,published,idem_053968,shenzhen,west,service,114.0637036,22.5469223,merchant_info_053968,user_09,2026-09-10T03:29:03+00:00
form_053969,tenant_10,merchant_info,published,idem_053969,shanghai,north,restaurant,121.4350374,31.2125002,merchant_info_053969,user_10,2026-09-09T09:19:52+00:00
form_053970,tenant_11,report,published,idem_053970,shanghai,south,retail,121.4676772,31.2261112,report_053970,user_11,2026-09-10T15:31:07+00:00
form_053971,tenant_12,report,published,idem_053971,shenzhen,north,hotel,113.7798791,22.7600960,report_053971,user_12,2026-09-06T02:55:12+00:00
form_053972,tenant_13,report,rejected,idem_053972,shanghai,east,retail,121.4448753,31.2493976,report_053972,user_13,2026-09-10T16:10:48+00:00
form_053973,tenant_14,merchant_info,published,idem_053973,chengdu,east,education,104.0552354,30.6510535,merchant_info_053973,user_14,2026-09-06T21:06:33+00:00
form_053974,tenant_15,merchant_info,published,idem_053974,beijing,south,restaurant,116.4733262,39.9363214,merchant_info_053974,user_15,2026-09-11T23:49:40+00:00
form_053975,tenant_16,merchant_info,published,idem_053975,chengdu,east,retail,104.1230430,30.6264020,merchant_info_053975,user_16,2026-09-03T17:07:30+00:00
form_053976,tenant_17,report,published,idem_053976,beijing,east,education,116.3924400,39.9145451,report_053976,user_17,2026-09-14T15:37:44+00:00
form_053977,tenant_18,report,published,idem_053977,shanghai,east,education,121.4937790,31.2532680,report_053977,user_18,2026-09-03T13:43:01+00:00
form_053978,tenant_19,property,published,idem_053978,beijing,south,hotel,116.3174244,40.0080171,property_053978,user_19,2026-09-11T09:07:29+00:00
form_053979,tenant_20,report,published,idem_053979,shenzhen,north,education,114.2455157,22.7089288,report_053979,user_20,2026-09-14T10:31:17+00:00
form_053980,tenant_01,product,published,idem_053980,beijing,core,retail,116.3729314,39.8994102,product_053980,user_01,2026-09-12T17:51:42+00:00
form_053981,tenant_02,merchant_info,batched,idem_053981,shanghai,east,education,121.4751950,31.2121160,merchant_info_053981,user_02,2026-09-08T16:06:33+00:00
form_053982,tenant_03,property,published,idem_053982,hangzhou,east,education,119.9442821,30.2718052,property_053982,user_03,2026-09-11T13:53:02+00:00
form_053983,tenant_04,merchant_info,published,idem_053983,shenzhen,south,service,114.1320038,22.5254934,merchant_info_053983,user_04,2026-09-04T18:18:27+00:00
form_053984,tenant_05,report,published,idem_053984,shanghai,east,service,121.4777861,31.2109160,report_053984,user_05,2026-09-02T17:17:05+00:00
form_053985,tenant_06,product,published,idem_053985,beijing,core,retail,116.4026213,39.9104982,product_053985,user_06,2026-09-02T19:10:56+00:00
form_053986,tenant_07,merchant_info,published,idem_053986,beijing,south,education,116.2983064,39.9398185,merchant_info_053986,user_07,2026-09-02T17:15:10+00:00
form_053987,tenant_08,report,published,idem_053987,beijing,south,education,116.2310407,40.2289500,report_053987,user_08,2026-09-07T00:47:24+00:00
form_053988,tenant_09,product,published,idem_053988,shenzhen,north,education,114.0801590,22.5414405,product_053988,user_09,2026-09-02T08:26:12+00:00
form_053989,tenant_10,product,published,idem_053989,shanghai,north,education,121.5192400,31.2168594,product_053989,user_10,2026-09-13T23:15:48+00:00
form_053990,tenant_11,product,published,idem_053990,shanghai,south,hotel,121.3950401,31.1097126,product_053990,user_11,2026-09-10T23:29:58+00:00
form_053991,tenant_12,merchant_info,published,idem_053991,chengdu,west,service,104.1065843,30.6203985,merchant_info_053991,user_12,2026-09-10T23:20:04+00:00
form_053992,tenant_13,merchant_info,published,idem_053992,shanghai,south,retail,121.4812000,31.2453113,merchant_info_053992,user_13,2026-09-09T07:53:02+00:00
form_053993,tenant_14,report,failed,idem_053993,shenzhen,core,education,113.8939437,22.5390600,report_053993,user_14,2026-09-11T23:21:51+00:00
form_053994,tenant_15,report,published,idem_053994,hangzhou,east,retail,119.9881899,30.2983548,report_053994,user_15,2026-09-04T16:27:30+00:00
form_053995,tenant_16,merchant_info,published,idem_053995,shenzhen,north,hotel,114.1244571,22.5295690,merchant_info_053995,user_16,2026-09-12T21:40:50+00:00
form_053996,tenant_17,property,published,idem_053996,chengdu,core,service,104.0866809,30.6485626,,user_17,2026-09-11T10:45:06+00:00
form_053997,tenant_18,product,published,idem_053997,shenzhen,core,retail,114.2518223,22.7599750,product_053997,user_18,2026-09-10T01:03:59+00:00
form_053998,tenant_19,product,rejected,idem_053998,hangzhou,south,education,119.9709485,30.2878468,product_053998,user_19,2026-09-09T20:03:24+00:00
form_053999,tenant_20,product,published,idem_013684,shenzhen,west,education,114.1197676,22.5310415,product_053999,user_20,2026-09-07T03:32:34+00:00
form_054000,tenant_01,property,published,idem_054000,hangzhou,east,retail,120.0014929,30.2708087,property_054000,user_01,2026-09-02T02:45:39+00:00
form_054001,tenant_02,product,batched,idem_054001,hangzhou,north,restaurant,120.1399176,30.2606032,product_054001,user_02,2026-09-12T08:04:15+00:00
form_054002,tenant_03,property,published,idem_054002,beijing,east,hotel,116.4451806,39.9696125,property_054002,user_03,2026-09-10T11:30:24+00:00
form_054003,tenant_04,property,published,idem_054003,beijing,west,hotel,116.4084803,39.9331573,property_054003,user_04,2026-09-04T19:53:37+00:00
form_054004,tenant_05,product,published,idem_054004,beijing,core,retail,999.0000000,999.0000000,product_054004,user_05,2026-09-13T22:17:45+00:00
form_054005,tenant_06,merchant_info,draft,idem_054005,shenzhen,south,restaurant,113.9157271,22.5220248,merchant_info_054005,user_06,2026-09-10T15:32:08+00:00
form_054006,tenant_07,report,draft,idem_054006,shenzhen,north,education,113.8073831,22.7594195,report_054006,user_07,2026-09-07T22:23:00+00:00
form_054007,tenant_08,property,published,idem_054007,beijing,south,service,116.5358117,39.8733730,property_054007,user_08,2026-09-07T01:45:56+00:00
form_054008,tenant_09,product,published,idem_054008,hangzhou,west,hotel,120.2062317,30.1905425,product_054008,user_09,2026-09-07T17:32:43+00:00
form_054009,tenant_10,product,published,idem_026533,beijing,south,education,116.4207593,39.9181611,product_054009,user_10,2026-09-01T01:12:57+00:00
form_054010,tenant_11,property,published,idem_054010,shenzhen,east,hotel,114.2732929,22.7454711,property_054010,user_11,2026-09-11T07:36:36+00:00
form_054011,tenant_12,report,published,idem_054011,beijing,south,restaurant,116.5791538,39.8638972,report_054011,user_12,2026-09-10T23:57:23+00:00
form_054012,tenant_13,merchant_info,batched,idem_054012,shenzhen,east,restaurant,114.0934866,22.5348682,merchant_info_054012,user_13,2026-09-13T16:28:19+00:00
form_054013,tenant_14,property,published,idem_054013,beijing,south,service,116.4540620,39.9556452,property_054013,user_14,2026-09-05T13:48:34+00:00
form_054014,tenant_15,report,published,idem_054014,beijing,west,hotel,116.4742767,39.9332193,report_054014,user_15,2026-09-02T08:36:30+00:00
form_054015,tenant_16,property,published,idem_054015,beijing,core,education,116.5640353,39.8732187,property_054015,user_16,2026-09-08T02:36:38+00:00
form_054016,tenant_17,merchant_info,published,idem_054016,shanghai,south,hotel,121.4737242,31.2221328,merchant_info_054016,user_17,2026-09-07T12:22:49+00:00
form_054017,tenant_18,merchant_info,published,idem_054017,hangzhou,west,service,120.0674528,30.2933653,merchant_info_054017,user_18,2026-09-02T06:54:18+00:00
form_054018,tenant_19,property,published,idem_054018,hangzhou,east,restaurant,120.1011932,30.3329280,property_054018,user_19,2026-09-08T22:00:57+00:00
form_054019,tenant_20,property,published,idem_054019,hangzhou,east,retail,120.0954050,30.2846203,property_054019,user_20,2026-09-05T05:54:22+00:00
form_054020,tenant_01,product,rejected,idem_054020,beijing,south,service,116.4506616,39.9199483,product_054020,user_01,2026-09-05T19:48:56+00:00
form_054021,tenant_02,product,published,idem_054021,hangzhou,south,education,120.2650254,30.2971456,product_054021,user_02,2026-09-13T18:23:43+00:00
form_054022,tenant_03,merchant_info,published,idem_054022,shanghai,west,service,121.4000934,31.1352822,merchant_info_054022,user_03,2026-09-02T20:29:18+00:00
form_054023,tenant_04,report,published,idem_054023,hangzhou,west,service,120.0005180,30.2915458,report_054023,user_04,2026-09-09T01:50:06+00:00
form_054024,tenant_05,merchant_info,published,idem_054024,shanghai,south,hotel,121.6457285,31.1842734,merchant_info_054024,user_05,2026-09-03T05:26:34+00:00
form_054025,tenant_06,report,draft,idem_054025,hangzhou,west,restaurant,119.9710743,30.2621402,report_054025,user_06,2026-09-09T23:32:19+00:00
form_054026,tenant_07,product,published,idem_054026,shenzhen,west,hotel,113.8424097,22.7116974,product_054026,user_07,2026-09-07T03:50:34+00:00
form_054027,tenant_08,report,rejected,idem_054027,shenzhen,south,hotel,113.8286966,22.7642203,report_054027,user_08,2026-09-01T20:26:19+00:00
form_054028,tenant_09,merchant_info,published,idem_054028,shenzhen,core,restaurant,114.0370128,22.5682834,merchant_info_054028,user_09,2026-09-14T01:58:03+00:00
form_054029,tenant_10,product,draft,idem_054029,beijing,west,education,116.2309413,40.2247426,product_054029,user_10,2026-09-12T13:22:40+00:00
form_054030,tenant_11,property,published,idem_054030,hangzhou,north,service,120.2550991,30.2769289,property_054030,user_11,2026-09-11T08:41:06+00:00
form_054031,tenant_12,merchant_info,published,idem_054031,shanghai,north,service,121.4453240,31.1860178,merchant_info_054031,user_12,2026-09-09T09:18:30+00:00
form_054032,tenant_13,report,published,idem_054032,shanghai,south,education,121.4692492,31.2307688,report_054032,user_13,2026-09-01T18:35:28+00:00
form_054033,tenant_14,product,failed,idem_054033,shanghai,east,hotel,121.4904533,31.1986607,product_054033,user_14,2026-09-06T22:04:52+00:00
form_054034,tenant_15,merchant_info,published,idem_054034,chengdu,east,hotel,103.8852468,30.8116002,merchant_info_054034,user_15,2026-09-01T20:32:53+00:00
form_054035,tenant_16,property,published,idem_054035,beijing,south,education,116.4292725,39.9517193,property_054035,user_16,2026-09-02T09:05:19+00:00
form_054036,tenant_17,property,published,idem_054036,beijing,core,restaurant,116.4076294,39.9310275,property_054036,user_17,2026-09-09T18:28:03+00:00
form_054037,tenant_18,product,published,idem_054037,beijing,south,education,116.4262314,39.8755429,product_054037,user_18,2026-09-12T07:59:31+00:00
form_054038,tenant_19,product,draft,idem_054038,beijing,south,hotel,116.4970273,39.9369372,product_054038,user_19,2026-09-11T14:29:32+00:00
form_054039,tenant_20,merchant_info,published,idem_054039,shanghai,east,service,121.6225927,31.1784040,merchant_info_054039,user_20,2026-09-04T08:54:45+00:00
form_054040,tenant_01,merchant_info,published,idem_054040,shenzhen,north,education,113.8284307,22.7537033,merchant_info_054040,user_01,2026-09-09T02:20:03+00:00
form_054041,tenant_02,merchant_info,published,idem_054041,beijing,core,service,999.0000000,999.0000000,merchant_info_054041,user_02,2026-09-12T07:44:17+00:00
form_054042,tenant_03,property,batched,idem_054042,shanghai,north,service,121.6204414,31.1964474,property_054042,user_03,2026-09-03T12:05:41+00:00
form_054043,tenant_04,product,published,idem_054043,shenzhen,east,hotel,114.1522747,22.5309577,product_054043,user_04,2026-09-13T23:51:15+00:00
form_054044,tenant_05,report,published,idem_054044,hangzhou,west,service,120.1823489,30.2939224,report_054044,user_05,2026-09-02T06:05:56+00:00
form_054045,tenant_06,property,batched,idem_054045,beijing,core,retail,116.3040186,39.9639815,property_054045,user_06,2026-09-06T12:03:43+00:00
form_054046,tenant_07,product,published,idem_054046,shenzhen,east,service,114.0794232,22.5419160,product_054046,user_07,2026-09-14T13:09:23+00:00
form_054047,tenant_08,merchant_info,published,idem_054047,shanghai,south,education,121.4971216,31.2487710,merchant_info_054047,user_08,2026-09-13T13:54:32+00:00
form_054048,tenant_09,property,published,idem_054048,shanghai,south,service,121.3817967,31.1431407,property_054048,user_09,2026-09-14T04:32:43+00:00
form_054049,tenant_10,product,published,idem_054049,beijing,south,education,116.3054343,39.9904171,product_054049,user_10,2026-09-13T17:21:05+00:00
form_054050,tenant_11,product,published,idem_054050,shenzhen,core,service,114.0421937,22.5429321,product_054050,user_11,2026-09-01T16:53:03+00:00
form_054051,tenant_12,product,published,idem_054051,hangzhou,south,service,120.2798512,30.3307580,product_054051,user_12,2026-09-12T16:58:23+00:00
form_054052,tenant_13,merchant_info,published,idem_054052,shanghai,core,restaurant,121.4659898,31.2631221,merchant_info_054052,user_13,2026-09-04T01:18:01+00:00
form_054053,tenant_14,report,published,idem_054053,beijing,core,education,116.2210516,40.2214058,report_054053,user_14,2026-09-08T20:24:13+00:00
form_054054,tenant_15,report,published,idem_054054,beijing,core,retail,116.2452345,40.1985190,report_054054,user_15,2026-09-03T07:25:34+00:00
form_054055,tenant_16,report,draft,idem_054055,beijing,core,retail,116.3254068,40.0043077,report_054055,user_16,2026-09-06T12:06:42+00:00
form_054056,tenant_17,property,published,idem_054056,shanghai,west,hotel,121.6514832,31.2092373,property_054056,user_17,2026-09-10T15:47:24+00:00
form_054057,tenant_18,merchant_info,published,idem_054057,beijing,east,hotel,116.2281609,40.2334612,merchant_info_054057,user_18,2026-09-03T15:03:10+00:00
form_054058,tenant_19,report,published,idem_054058,shanghai,south,education,121.6223548,31.1970647,report_054058,user_19,2026-09-07T05:04:31+00:00
form_054059,tenant_20,product,published,idem_054059,hangzhou,west,education,120.2056320,30.2731929,product_054059,user_20,2026-09-07T09:25:39+00:00
form_054060,tenant_01,property,published,idem_054060,chengdu,west,service,104.0371358,30.6506083,property_054060,user_01,2026-09-13T03:39:08+00:00
form_054061,tenant_02,product,published,idem_054061,shanghai,south,restaurant,121.4145774,31.2239044,product_054061,user_02,2026-09-13T23:10:38+00:00
form_054062,tenant_03,merchant_info,rejected,idem_054062,shenzhen,north,restaurant,114.2666025,22.7227846,merchant_info_054062,user_03,2026-09-08T15:53:45+00:00
form_054063,tenant_04,property,published,idem_054063,beijing,core,service,116.5397357,39.8755694,property_054063,user_04,2026-09-06T04:45:15+00:00
form_054064,tenant_05,merchant_info,published,idem_054064,beijing,north,education,116.4377146,39.8648163,merchant_info_054064,user_05,2026-09-06T04:13:57+00:00
form_054065,tenant_06,report,published,idem_054065,beijing,south,education,116.4107155,39.8599639,report_054065,user_06,2026-09-01T18:51:41+00:00
form_054066,tenant_07,merchant_info,published,idem_054066,shanghai,west,hotel,121.3871659,31.1366656,merchant_info_054066,user_07,2026-09-10T05:09:41+00:00
form_054067,tenant_08,report,published,idem_054067,hangzhou,south,restaurant,120.2630542,30.2887276,report_054067,user_08,2026-09-08T19:12:36+00:00
form_054068,tenant_09,merchant_info,published,idem_054068,beijing,north,education,116.5344061,39.8334875,merchant_info_054068,user_09,2026-09-04T06:31:38+00:00
form_054069,tenant_10,product,published,idem_054069,beijing,north,hotel,116.3179586,39.9761977,product_054069,user_10,2026-09-13T23:59:36+00:00
form_054070,tenant_11,merchant_info,published,idem_054070,shanghai,south,hotel,121.6306974,31.2080621,merchant_info_054070,user_11,2026-09-14T18:13:23+00:00
form_054071,tenant_12,property,published,idem_054071,shanghai,west,hotel,121.3563595,31.0790495,property_054071,user_12,2026-09-12T17:03:00+00:00
form_054072,tenant_13,product,published,idem_054072,shanghai,north,restaurant,121.4029380,31.0884454,product_054072,user_13,2026-09-14T01:01:49+00:00
form_054073,tenant_14,product,published,idem_054073,shenzhen,west,service,114.1048777,22.5628792,product_054073,user_14,2026-09-01T17:08:44+00:00
form_054074,tenant_15,merchant_info,processing,idem_054074,shenzhen,east,service,114.2646966,22.7027094,merchant_info_054074,user_15,2026-09-10T01:22:09+00:00
form_054075,tenant_16,report,published,idem_054075,chengdu,south,restaurant,104.0799196,30.6891993,report_054075,user_16,2026-09-11T23:42:35+00:00
form_054076,tenant_17,product,published,idem_054076,beijing,north,education,116.5494548,39.8797979,product_054076,user_17,2026-09-06T06:36:20+00:00
form_054077,tenant_18,merchant_info,processing,idem_054077,chengdu,west,restaurant,104.0344691,30.6425228,merchant_info_054077,user_18,2026-09-13T02:55:01+00:00
form_054078,tenant_19,property,published,idem_054078,shanghai,north,restaurant,121.4699808,31.1772884,property_054078,user_19,2026-09-12T15:35:46+00:00
form_054079,tenant_20,property,batched,idem_054079,chengdu,west,education,104.0717626,30.6406350,property_054079,user_20,2026-09-07T16:16:13+00:00
form_054080,tenant_01,property,published,idem_054080,shanghai,east,retail,121.4840213,31.2716686,property_054080,user_01,2026-09-12T01:32:59+00:00
form_054081,tenant_02,property,published,idem_054081,shanghai,core,service,121.4821771,31.2387021,property_054081,user_02,2026-09-11T09:10:12+00:00
form_054082,tenant_03,product,published,idem_054082,shenzhen,core,retail,999.0000000,999.0000000,product_054082,user_03,2026-09-01T13:22:01+00:00
form_054083,tenant_04,product,published,idem_054083,chengdu,core,hotel,104.0708293,30.6469980,product_054083,user_04,2026-09-14T20:20:34+00:00
form_054084,tenant_05,report,published,idem_054084,beijing,west,service,116.3363455,40.0024626,report_054084,user_05,2026-09-02T04:03:00+00:00
form_054085,tenant_06,property,failed,idem_054085,beijing,west,hotel,116.2265011,40.2229819,property_054085,user_06,2026-09-03T18:48:03+00:00
form_054086,tenant_07,product,draft,idem_054086,shanghai,north,restaurant,121.4591354,31.2153127,product_054086,user_07,2026-09-03T07:46:06+00:00
form_054087,tenant_08,merchant_info,rejected,idem_054087,shanghai,east,hotel,121.4622952,31.2544232,merchant_info_054087,user_08,2026-09-01T08:23:38+00:00
form_054088,tenant_09,report,published,idem_054088,chengdu,west,restaurant,104.0817804,30.6211494,report_054088,user_09,2026-09-09T08:19:04+00:00
form_054089,tenant_10,property,published,idem_054089,beijing,south,restaurant,116.2305927,40.2175288,property_054089,user_10,2026-09-13T16:24:50+00:00
form_054090,tenant_11,merchant_info,published,idem_054090,beijing,south,education,116.2158222,40.2552891,merchant_info_054090,user_11,2026-09-10T19:40:36+00:00
form_054091,tenant_12,merchant_info,published,idem_054091,shanghai,north,hotel,121.4895230,31.2594747,,user_12,2026-09-01T02:07:05+00:00
form_054092,tenant_13,product,published,idem_054092,shenzhen,north,education,114.1245245,22.5996008,product_054092,user_13,2026-09-05T21:09:04+00:00
form_054093,tenant_14,merchant_info,published,idem_054093,chengdu,south,service,104.0805176,30.5632369,merchant_info_054093,user_14,2026-09-01T13:29:34+00:00
form_054094,tenant_15,merchant_info,published,idem_054094,shenzhen,core,service,114.0916795,22.5237007,merchant_info_054094,user_15,2026-09-05T08:04:49+00:00
form_054095,tenant_16,report,rejected,idem_054095,shenzhen,west,retail,114.0905047,22.5621577,report_054095,user_16,2026-09-08T03:57:13+00:00
form_054096,tenant_17,property,draft,idem_054096,shenzhen,south,restaurant,114.2462783,22.7017389,property_054096,user_17,2026-09-13T15:16:03+00:00
form_054097,tenant_18,property,published,idem_054097,beijing,south,restaurant,116.5484593,39.8693517,property_054097,user_18,2026-09-13T09:27:19+00:00
form_054098,tenant_19,property,published,idem_054098,chengdu,core,restaurant,104.0647076,30.5716770,property_054098,user_19,2026-09-02T21:32:52+00:00
form_054099,tenant_20,merchant_info,published,idem_054099,shanghai,north,retail,121.4957563,31.2543406,merchant_info_054099,user_20,2026-09-12T15:16:30+00:00
form_054100,tenant_01,property,published,idem_054100,chengdu,north,service,104.0881474,30.6401305,property_054100,user_01,2026-09-01T12:48:03+00:00
form_054101,tenant_02,property,published,idem_054101,chengdu,core,restaurant,104.0533288,30.6668651,property_054101,user_02,2026-09-05T14:58:13+00:00
form_054102,tenant_03,report,failed,idem_054102,shenzhen,core,hotel,113.8168727,22.7630671,report_054102,user_03,2026-09-02T07:29:16+00:00
form_054103,tenant_04,report,published,idem_054103,beijing,north,hotel,116.4112673,39.8777531,report_054103,user_04,2026-09-08T17:24:34+00:00
form_054104,tenant_05,merchant_info,published,idem_054104,hangzhou,core,hotel,120.1884734,30.2311570,merchant_info_054104,user_05,2026-09-08T11:56:49+00:00
form_054105,tenant_06,property,published,idem_054105,beijing,south,retail,116.4452921,39.9157243,property_054105,user_06,2026-09-13T02:17:02+00:00
form_054106,tenant_07,merchant_info,published,idem_054106,shenzhen,east,restaurant,114.0661893,22.5526608,merchant_info_054106,user_07,2026-09-09T11:06:46+00:00
form_054107,tenant_08,product,published,idem_054107,hangzhou,east,retail,120.2374626,30.3023108,product_054107,user_08,2026-09-12T13:35:23+00:00
form_054108,tenant_09,merchant_info,published,idem_054108,shanghai,south,hotel,121.4813078,31.2553915,merchant_info_054108,user_09,2026-09-03T19:38:39+00:00
form_054109,tenant_10,merchant_info,published,idem_054109,shenzhen,core,retail,114.2465776,22.7242266,merchant_info_054109,user_10,2026-09-11T19:25:30+00:00
form_054110,tenant_11,report,published,idem_054110,shanghai,east,restaurant,121.4589337,31.2326458,report_054110,user_11,2026-09-13T18:01:03+00:00
form_054111,tenant_12,report,published,idem_054111,shanghai,south,retail,121.4298177,31.2641589,report_054111,user_12,2026-09-01T10:10:49+00:00
form_054112,tenant_13,merchant_info,published,idem_054112,chengdu,south,retail,103.8982835,30.7660609,merchant_info_054112,user_13,2026-09-12T03:06:15+00:00
form_054113,tenant_14,product,published,idem_054113,shenzhen,west,retail,114.0237775,22.5438249,product_054113,user_14,2026-09-08T12:09:52+00:00
form_054114,tenant_15,report,published,idem_054114,shanghai,core,service,121.4332926,31.1011727,report_054114,user_15,2026-09-02T13:57:36+00:00
form_054115,tenant_16,merchant_info,published,idem_054115,hangzhou,core,retail,120.1387321,30.2573611,merchant_info_054115,user_16,2026-09-08T16:03:32+00:00
form_054116,tenant_17,property,draft,idem_054116,hangzhou,core,restaurant,120.2169436,30.1774689,property_054116,user_17,2026-09-01T07:48:00+00:00
form_054117,tenant_18,product,published,idem_054117,shanghai,south,education,121.6403360,31.1707896,product_054117,user_18,2026-09-01T23:10:21+00:00
form_054118,tenant_19,property,published,idem_054118,chengdu,west,education,104.0740110,30.5656226,property_054118,user_19,2026-09-05T13:01:22+00:00
form_054119,tenant_20,property,published,idem_054119,shanghai,north,education,121.4845814,31.2361864,property_054119,user_20,2026-09-06T12:08:26+00:00
form_054120,tenant_01,report,published,idem_054120,chengdu,east,education,103.9506582,30.7758993,report_054120,user_01,2026-09-11T01:41:07+00:00
form_054121,tenant_02,report,published,idem_054121,shanghai,north,education,121.4482597,31.2494817,report_054121,user_02,2026-09-01T05:38:00+00:00
form_054122,tenant_03,merchant_info,published,idem_054122,beijing,south,restaurant,116.4543925,39.9469971,merchant_info_054122,user_03,2026-09-10T06:56:50+00:00
form_054123,tenant_04,merchant_info,published,idem_054123,shanghai,north,service,121.5215630,31.2627698,merchant_info_054123,user_04,2026-09-14T13:35:07+00:00
form_054124,tenant_05,property,published,idem_054124,shanghai,south,retail,121.6366199,31.1627850,property_054124,user_05,2026-09-01T06:38:39+00:00
form_054125,tenant_06,merchant_info,published,idem_054125,chengdu,south,restaurant,103.9673052,30.7780370,merchant_info_054125,user_06,2026-09-12T21:35:53+00:00
form_054126,tenant_07,property,batched,idem_054126,shanghai,west,hotel,121.4490407,31.2355806,property_054126,user_07,2026-09-13T02:35:14+00:00
form_054127,tenant_08,property,published,idem_054127,shanghai,south,hotel,999.0000000,999.0000000,property_054127,user_08,2026-09-05T19:43:20+00:00
form_054128,tenant_09,property,published,idem_054128,chengdu,west,hotel,103.9353671,30.7446645,property_054128,user_09,2026-09-02T02:11:14+00:00
form_054129,tenant_10,merchant_info,published,idem_054129,shanghai,east,hotel,121.4467174,31.2275642,merchant_info_054129,user_10,2026-09-11T11:30:35+00:00
form_054130,tenant_11,product,published,idem_054130,beijing,core,restaurant,116.2873860,39.9953982,product_054130,user_11,2026-09-12T06:28:31+00:00
form_054131,tenant_12,report,published,idem_054131,shanghai,south,service,121.4119814,31.2114136,report_054131,user_12,2026-09-08T08:53:12+00:00
form_054132,tenant_13,merchant_info,published,idem_054132,beijing,north,hotel,116.5713462,39.8625334,merchant_info_054132,user_13,2026-09-08T21:09:30+00:00
form_054133,tenant_14,merchant_info,published,idem_054133,beijing,east,restaurant,116.2845128,39.9764415,merchant_info_054133,user_14,2026-09-13T20:28:56+00:00
